date,ward_id,ward_code,ward_name,demand_liters,dry_pipe_hours,historical_deficit,scenario_flag,synthetic,seed,generator_version,generated_at
2026-08-21,12,R/S,Kandivali West & East,8964,30.7,0.36,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-21,13,T,Mulund / Nahur,7302,23.2,0.41,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-21,14,R/C,Borivali / Gorai,6047,24.9,0.37,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-21,15,K/W,Andheri West / Versova,5487,8.6,0.09,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-21,16,R/N,Dahisar / Mandapeshwar,6518,27.6,0.3,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-21,17,E,Byculla / Mazgaon / Nagpada,5429,28.4,0.37,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-21,18,F/S,Parel / Sewri / Lalbaug,5360,27.5,0.28,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-21,19,G/S,Worli / Lower Parel,4546,18.8,0.27,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-21,20,B,Sandhurst Road / Dongri,3672,18.2,0.26,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-21,21,H/W,Bandra West / Khar,4359,13.4,0.2,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-21,22,C,Marine Lines / Chandanwadi,2050,18.7,0.25,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-21,23,A,Colaba / Fort / Nariman Point,3422,11.2,0.14,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-21,24,D,Malabar Hill / Walkeshwar,1411,9.7,0.1,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-22,1,M/E,Govandi / Mankhurd / Shivaji Nagar,30897,56.4,0.79,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-22,2,G/N,Dharavi / Mahim / Dadar West,27199,51.9,0.7,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-22,3,L,Kurla / Asalpha / Sakinaka,23409,50.4,0.67,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-22,4,P/N,Malad / Marve / Malvani,20385,41.6,0.62,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-22,5,F/N,Matunga / Sion / Wadala,16561,41.2,0.55,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-22,6,H/E,Bandra East / Santacruz East,14230,37.7,0.53,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-22,7,S,Bhandup / Kanjurmarg / Powai,15490,40.3,0.56,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-22,8,K/E,Andheri East / Marol,12146,35.8,0.49,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-22,9,N,Ghatkopar / Pant Nagar,12286,36.5,0.44,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-22,10,P/S,Goregaon West & East,10202,31.8,0.4,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-22,11,M/W,Chembur West / Tilak Nagar,10060,26.0,0.45,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-22,12,R/S,Kandivali West & East,9519,26.4,0.37,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-22,13,T,Mulund / Nahur,6450,23.1,0.34,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-22,14,R/C,Borivali / Gorai,5979,20.4,0.38,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-22,15,K/W,Andheri West / Versova,6805,10.9,0.12,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-22,16,R/N,Dahisar / Mandapeshwar,6714,24.1,0.28,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-22,17,E,Byculla / Mazgaon / Nagpada,4714,25.0,0.41,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-22,18,F/S,Parel / Sewri / Lalbaug,4006,25.8,0.3,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-22,19,G/S,Worli / Lower Parel,5987,21.7,0.29,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-22,20,B,Sandhurst Road / Dongri,4333,23.4,0.25,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-22,21,H/W,Bandra West / Khar,2847,12.5,0.21,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-22,22,C,Marine Lines / Chandanwadi,2560,14.3,0.27,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-22,23,A,Colaba / Fort / Nariman Point,1242,17.0,0.17,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-22,24,D,Malabar Hill / Walkeshwar,841,13.7,0.08,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-23,1,M/E,Govandi / Mankhurd / Shivaji Nagar,32157,55.9,0.71,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-23,2,G/N,Dharavi / Mahim / Dadar West,28010,53.7,0.69,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-23,3,L,Kurla / Asalpha / Sakinaka,24095,44.9,0.63,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-23,4,P/N,Malad / Marve / Malvani,20067,47.5,0.55,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-23,5,F/N,Matunga / Sion / Wadala,16506,38.6,0.55,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-23,6,H/E,Bandra East / Santacruz East,13428,39.9,0.53,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-23,7,S,Bhandup / Kanjurmarg / Powai,13837,35.4,0.55,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-23,8,K/E,Andheri East / Marol,12027,37.1,0.5,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-23,9,N,Ghatkopar / Pant Nagar,10898,36.2,0.41,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-23,10,P/S,Goregaon West & East,10609,30.6,0.44,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-23,11,M/W,Chembur West / Tilak Nagar,10179,33.7,0.41,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-23,12,R/S,Kandivali West & East,8213,31.3,0.43,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-23,13,T,Mulund / Nahur,7298,30.5,0.37,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-23,14,R/C,Borivali / Gorai,7162,28.8,0.33,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-23,15,K/W,Andheri West / Versova,6373,8.3,0.09,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-23,16,R/N,Dahisar / Mandapeshwar,6146,22.1,0.36,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-23,17,E,Byculla / Mazgaon / Nagpada,5998,23.2,0.34,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-23,18,F/S,Parel / Sewri / Lalbaug,5503,20.0,0.27,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-23,19,G/S,Worli / Lower Parel,4941,19.3,0.25,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-23,20,B,Sandhurst Road / Dongri,4804,23.0,0.25,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-23,21,H/W,Bandra West / Khar,2921,17.4,0.22,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-23,22,C,Marine Lines / Chandanwadi,2050,22.4,0.25,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-23,23,A,Colaba / Fort / Nariman Point,3173,14.7,0.21,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-23,24,D,Malabar Hill / Walkeshwar,1589,11.0,0.17,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-24,1,M/E,Govandi / Mankhurd / Shivaji Nagar,32911,65.3,0.72,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-24,2,G/N,Dharavi / Mahim / Dadar West,28169,50.6,0.7,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-24,3,L,Kurla / Asalpha / Sakinaka,24777,49.9,0.71,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-24,4,P/N,Malad / Marve / Malvani,19089,41.3,0.62,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-24,5,F/N,Matunga / Sion / Wadala,17458,43.2,0.54,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-24,6,H/E,Bandra East / Santacruz East,12812,34.5,0.56,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-24,7,S,Bhandup / Kanjurmarg / Powai,14134,37.8,0.57,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-24,8,K/E,Andheri East / Marol,14121,40.5,0.48,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-24,9,N,Ghatkopar / Pant Nagar,11055,36.5,0.42,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-24,10,P/S,Goregaon West & East,9399,34.9,0.48,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-24,11,M/W,Chembur West / Tilak Nagar,9299,33.5,0.37,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-24,12,R/S,Kandivali West & East,7448,24.1,0.35,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-24,13,T,Mulund / Nahur,7306,28.2,0.38,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-24,14,R/C,Borivali / Gorai,7573,29.0,0.37,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-24,15,K/W,Andheri West / Versova,6889,10.4,0.08,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-24,16,R/N,Dahisar / Mandapeshwar,7251,24.3,0.35,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-24,17,E,Byculla / Mazgaon / Nagpada,4933,21.4,0.36,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-24,18,F/S,Parel / Sewri / Lalbaug,4510,18.4,0.31,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-24,19,G/S,Worli / Lower Parel,5128,23.8,0.29,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-24,20,B,Sandhurst Road / Dongri,2987,25.5,0.28,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-24,21,H/W,Bandra West / Khar,2441,18.9,0.19,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-24,22,C,Marine Lines / Chandanwadi,3216,16.6,0.22,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-24,23,A,Colaba / Fort / Nariman Point,2393,16.0,0.13,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-24,24,D,Malabar Hill / Walkeshwar,2134,7.2,0.14,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-25,1,M/E,Govandi / Mankhurd / Shivaji Nagar,31947,68.0,0.75,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-25,2,G/N,Dharavi / Mahim / Dadar West,28980,50.2,0.66,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-25,3,L,Kurla / Asalpha / Sakinaka,23122,53.4,0.68,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-25,4,P/N,Malad / Marve / Malvani,20352,44.4,0.58,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-25,5,F/N,Matunga / Sion / Wadala,16138,40.7,0.52,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-25,6,H/E,Bandra East / Santacruz East,15271,37.7,0.49,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-25,7,S,Bhandup / Kanjurmarg / Powai,14747,33.1,0.51,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-25,8,K/E,Andheri East / Marol,12345,37.1,0.47,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-25,9,N,Ghatkopar / Pant Nagar,11014,38.1,0.48,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-25,10,P/S,Goregaon West & East,9935,32.3,0.41,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-25,11,M/W,Chembur West / Tilak Nagar,8736,27.6,0.4,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-25,12,R/S,Kandivali West & East,9721,32.7,0.39,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-25,13,T,Mulund / Nahur,8956,27.3,0.38,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-25,14,R/C,Borivali / Gorai,7804,23.3,0.32,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-25,15,K/W,Andheri West / Versova,5609,5.2,0.17,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-25,16,R/N,Dahisar / Mandapeshwar,5670,20.9,0.32,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-25,17,E,Byculla / Mazgaon / Nagpada,4976,29.2,0.35,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-25,18,F/S,Parel / Sewri / Lalbaug,5938,22.9,0.36,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-25,19,G/S,Worli / Lower Parel,4890,22.9,0.31,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-25,20,B,Sandhurst Road / Dongri,4121,24.9,0.27,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-25,21,H/W,Bandra West / Khar,2262,11.4,0.23,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-25,22,C,Marine Lines / Chandanwadi,2817,22.2,0.24,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-25,23,A,Colaba / Fort / Nariman Point,3323,7.5,0.21,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-25,24,D,Malabar Hill / Walkeshwar,1469,4.8,0.07,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-26,1,M/E,Govandi / Mankhurd / Shivaji Nagar,30938,49.3,0.78,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-26,2,G/N,Dharavi / Mahim / Dadar West,27464,51.3,0.68,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-26,3,L,Kurla / Asalpha / Sakinaka,22928,44.5,0.65,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-26,4,P/N,Malad / Marve / Malvani,18937,39.1,0.61,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-26,5,F/N,Matunga / Sion / Wadala,16013,38.7,0.54,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-26,6,H/E,Bandra East / Santacruz East,13358,38.2,0.48,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-26,7,S,Bhandup / Kanjurmarg / Powai,14582,41.6,0.47,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-26,8,K/E,Andheri East / Marol,12102,35.8,0.49,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-26,9,N,Ghatkopar / Pant Nagar,9878,32.9,0.49,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-26,10,P/S,Goregaon West & East,9699,35.3,0.41,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-26,11,M/W,Chembur West / Tilak Nagar,8418,27.7,0.41,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-26,12,R/S,Kandivali West & East,8170,30.4,0.36,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-26,13,T,Mulund / Nahur,8308,30.7,0.31,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-26,14,R/C,Borivali / Gorai,6692,24.9,0.37,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-26,15,K/W,Andheri West / Versova,5316,4.4,0.09,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-26,16,R/N,Dahisar / Mandapeshwar,5206,27.3,0.27,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-26,17,E,Byculla / Mazgaon / Nagpada,6818,21.7,0.32,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-26,18,F/S,Parel / Sewri / Lalbaug,4308,24.3,0.29,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-26,19,G/S,Worli / Lower Parel,3539,20.7,0.3,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-26,20,B,Sandhurst Road / Dongri,3836,17.0,0.34,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-26,21,H/W,Bandra West / Khar,3239,12.0,0.24,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-26,22,C,Marine Lines / Chandanwadi,2971,21.2,0.22,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-26,23,A,Colaba / Fort / Nariman Point,1470,11.6,0.18,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-26,24,D,Malabar Hill / Walkeshwar,2780,13.6,0.11,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-27,1,M/E,Govandi / Mankhurd / Shivaji Nagar,32782,54.4,0.84,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-27,2,G/N,Dharavi / Mahim / Dadar West,28995,52.2,0.67,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-27,3,L,Kurla / Asalpha / Sakinaka,24191,46.6,0.62,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-27,4,P/N,Malad / Marve / Malvani,19917,38.7,0.58,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-27,5,F/N,Matunga / Sion / Wadala,15835,37.4,0.58,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-27,6,H/E,Bandra East / Santacruz East,12851,41.1,0.56,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-27,7,S,Bhandup / Kanjurmarg / Powai,16030,41.9,0.53,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-27,8,K/E,Andheri East / Marol,12656,32.0,0.45,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-27,9,N,Ghatkopar / Pant Nagar,11609,30.3,0.46,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-27,10,P/S,Goregaon West & East,10671,36.8,0.39,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-27,11,M/W,Chembur West / Tilak Nagar,10295,35.2,0.42,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-27,12,R/S,Kandivali West & East,7344,24.9,0.43,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-27,13,T,Mulund / Nahur,6545,26.8,0.37,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-27,14,R/C,Borivali / Gorai,8177,23.0,0.3,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-27,15,K/W,Andheri West / Versova,6007,6.4,0.15,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-27,16,R/N,Dahisar / Mandapeshwar,6405,26.5,0.27,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-27,17,E,Byculla / Mazgaon / Nagpada,4440,23.7,0.4,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-27,18,F/S,Parel / Sewri / Lalbaug,5408,20.6,0.33,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-27,19,G/S,Worli / Lower Parel,3800,18.8,0.29,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-27,20,B,Sandhurst Road / Dongri,3794,24.3,0.31,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-27,21,H/W,Bandra West / Khar,2522,20.2,0.2,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-27,22,C,Marine Lines / Chandanwadi,3347,17.7,0.19,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-27,23,A,Colaba / Fort / Nariman Point,894,12.3,0.16,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-27,24,D,Malabar Hill / Walkeshwar,2449,4.7,0.16,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-28,1,M/E,Govandi / Mankhurd / Shivaji Nagar,32575,61.7,0.73,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-28,2,G/N,Dharavi / Mahim / Dadar West,27866,55.8,0.67,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-28,3,L,Kurla / Asalpha / Sakinaka,24641,52.0,0.7,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-28,4,P/N,Malad / Marve / Malvani,19338,40.6,0.59,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-28,5,F/N,Matunga / Sion / Wadala,17175,44.5,0.54,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-28,6,H/E,Bandra East / Santacruz East,14780,39.2,0.56,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-28,7,S,Bhandup / Kanjurmarg / Powai,15562,40.8,0.52,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-28,8,K/E,Andheri East / Marol,13774,31.8,0.53,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-28,9,N,Ghatkopar / Pant Nagar,11688,36.5,0.42,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-28,10,P/S,Goregaon West & East,11137,28.9,0.46,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-28,11,M/W,Chembur West / Tilak Nagar,9030,35.0,0.4,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-28,12,R/S,Kandivali West & East,7362,30.8,0.43,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-28,13,T,Mulund / Nahur,7997,24.6,0.37,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-28,14,R/C,Borivali / Gorai,6865,26.1,0.34,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-28,15,K/W,Andheri West / Versova,4827,11.5,0.13,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-28,16,R/N,Dahisar / Mandapeshwar,6424,20.1,0.3,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
